game_id,date,year,home_team,home_abbr,away_team,away_abbr,home_score,away_score,home_win,winning_team,losing_team,home_pitcher,away_pitcher,venue
662406,2022-04-19,2022,Oakland Athletics,133,Baltimore Orioles,110,2,1,1,Oakland Athletics,Baltimore Orioles,Cole Irvin,Chris Ellis,Oakland Coliseum
662232,2022-04-19,2022,San Diego Padres,135,Cincinnati Reds,113,6,2,1,San Diego Padres,Cincinnati Reds,Joe Musgrove,Reiver Sanmartin,Petco Park
662161,2022-04-19,2022,Seattle Mariners,136,Texas Rangers,140,6,2,1,Seattle Mariners,Texas Rangers,Robbie Ray,Jon Gray,T-Mobile Park
662717,2022-04-19,2022,Los Angeles Dodgers,119,Atlanta Braves,144,1,3,0,Atlanta Braves,Los Angeles Dodgers,Walker Buehler,Max Fried,Dodger Stadium
661203,2022-04-20,2022,Milwaukee Brewers,158,Pittsburgh Pirates,134,4,2,1,Milwaukee Brewers,Pittsburgh Pirates,Brandon Woodruff,Mitch Keller,American Family Field
663094,2022-04-20,2022,Cleveland Guardians,114,Chicago White Sox,145,11,1,1,Cleveland Guardians,Chicago White Sox,Shane Bieber,Dallas Keuchel,Progressive Field
663075,2022-04-20,2022,Cleveland Guardians,114,Chicago White Sox,145,2,1,1,Cleveland Guardians,Chicago White Sox,Triston McKenzie,Jimmy Lambert,Progressive Field
662924,2022-04-20,2022,Colorado Rockies,115,Philadelphia Phillies,143,6,9,0,Philadelphia Phillies,Colorado Rockies,Germán Márquez,Zach Eflin,Coors Field
662734,2022-04-20,2022,Los Angeles Dodgers,119,Atlanta Braves,144,5,1,1,Los Angeles Dodgers,Atlanta Braves,Tony Gonsolin,Charlie Morton,Dodger Stadium
662231,2022-04-20,2022,San Diego Padres,135,Cincinnati Reds,113,6,0,1,San Diego Padres,Cincinnati Reds,MacKenzie Gore,Vladimir Gutierrez,Petco Park
662392,2022-04-20,2022,Oakland Athletics,133,Baltimore Orioles,110,0,1,0,Baltimore Orioles,Oakland Athletics,Daulton Jefferies,Jordan Lyles,Oakland Coliseum
662926,2022-04-20,2022,Houston Astros,117,Los Angeles Angels,108,0,6,0,Los Angeles Angels,Houston Astros,Jake Odorizzi,Shohei Ohtani,Minute Maid Park
661404,2022-04-20,2022,Miami Marlins,146,St. Louis Cardinals,138,0,2,0,St. Louis Cardinals,Miami Marlins,Sandy Alcantara,Miles Mikolas,loanDepot park
662861,2022-04-20,2022,Detroit Tigers,116,New York Yankees,147,3,5,0,New York Yankees,Detroit Tigers,Eduardo Rodriguez,Luis Severino,Comerica Park
662560,2022-04-20,2022,Washington Nationals,120,Arizona Diamondbacks,109,2,11,0,Arizona Diamondbacks,Washington Nationals,Erick Fedde,Merrill Kelly,Nationals Park
662349,2022-04-20,2022,New York Mets,121,San Francisco Giants,137,2,5,0,San Francisco Giants,New York Mets,Chris Bassitt,Carlos Rodón,Citi Field
663247,2022-04-20,2022,Boston Red Sox,111,Toronto Blue Jays,141,1,6,0,Toronto Blue Jays,Boston Red Sox,Nick Pivetta,José Berríos,Fenway Park
662703,2022-04-20,2022,Kansas City Royals,118,Minnesota Twins,142,2,0,1,Kansas City Royals,Minnesota Twins,Daniel Lynch IV,Chris Paddack,Kauffman Stadium
662178,2022-04-20,2022,Seattle Mariners,136,Texas Rangers,140,4,2,1,Seattle Mariners,Texas Rangers,Logan Gilbert,Dane Dunning,T-Mobile Park
662593,2022-04-21,2022,New York Mets,121,San Francisco Giants,137,6,2,1,New York Mets,San Francisco Giants,Carlos Carrasco,Anthony DeSclafani,Citi Field
663093,2022-04-21,2022,Cleveland Guardians,114,Chicago White Sox,145,6,3,1,Cleveland Guardians,Chicago White Sox,Zach Plesac,Dylan Cease,Progressive Field
662850,2022-04-21,2022,Detroit Tigers,116,New York Yankees,147,3,0,1,Detroit Tigers,New York Yankees,Michael Pineda,Jordan Montgomery,Comerica Park
663225,2022-04-21,2022,Boston Red Sox,111,Toronto Blue Jays,141,2,3,0,Toronto Blue Jays,Boston Red Sox,Tanner Houck,Kevin Gausman,Fenway Park
662742,2022-04-21,2022,Kansas City Royals,118,Minnesota Twins,142,0,1,0,Minnesota Twins,Kansas City Royals,Zack Greinke,Joe Ryan,Kauffman Stadium
662391,2022-04-21,2022,Oakland Athletics,133,Baltimore Orioles,110,6,4,1,Oakland Athletics,Baltimore Orioles,Paul Blackburn,Tyler Wells,Oakland Coliseum
662558,2022-04-21,2022,Washington Nationals,120,Arizona Diamondbacks,109,3,4,0,Arizona Diamondbacks,Washington Nationals,Josh Rogers,Zach Davies,Nationals Park
661391,2022-04-21,2022,Miami Marlins,146,St. Louis Cardinals,138,5,0,1,Miami Marlins,St. Louis Cardinals,Pablo López,Jordan Hicks,loanDepot park
663145,2022-04-21,2022,Chicago Cubs,112,Pittsburgh Pirates,134,3,4,0,Pittsburgh Pirates,Chicago Cubs,Mark Leiter Jr.,Bryse Wilson,Wrigley Field
662177,2022-04-21,2022,Seattle Mariners,136,Texas Rangers,140,6,8,0,Texas Rangers,Seattle Mariners,Marco Gonzales,Taylor Hearn,T-Mobile Park
663169,2022-04-22,2022,Cincinnati Reds,113,St. Louis Cardinals,138,2,4,0,St. Louis Cardinals,Cincinnati Reds,Hunter Greene,Steven Matz,Great American Ball Park
662557,2022-04-22,2022,Washington Nationals,120,San Francisco Giants,137,1,7,0,San Francisco Giants,Washington Nationals,Patrick Corbin,Sam Long,Nationals Park
661311,2022-04-22,2022,New York Yankees,147,Cleveland Guardians,114,4,1,1,New York Yankees,Cleveland Guardians,Jameson Taillon,Eli Morgan,Yankee Stadium
661621,2022-04-22,2022,Philadelphia Phillies,143,Milwaukee Brewers,158,4,2,1,Philadelphia Phillies,Milwaukee Brewers,Ranger Suárez,Freddy Peralta,Citizens Bank Park
661914,2022-04-22,2022,Tampa Bay Rays,139,Boston Red Sox,111,3,4,0,Boston Red Sox,Tampa Bay Rays,Corey Kluber,Michael Wacha,Tropicana Field
661569,2022-04-22,2022,Atlanta Braves,144,Miami Marlins,146,3,0,1,Atlanta Braves,Miami Marlins,Kyle Wright,Trevor Rogers,Truist Park
663195,2022-04-22,2022,Chicago Cubs,112,Pittsburgh Pirates,134,2,4,0,Pittsburgh Pirates,Chicago Cubs,Drew Smyly,Jose Quintana,Wrigley Field
662922,2022-04-22,2022,Houston Astros,117,Toronto Blue Jays,141,3,4,0,Toronto Blue Jays,Houston Astros,Justin Verlander,Ross Stripling,Minute Maid Park
661755,2022-04-22,2022,Minnesota Twins,142,Chicago White Sox,145,2,1,1,Minnesota Twins,Chicago White Sox,Bailey Ober,Michael Kopech,Target Field
661037,2022-04-22,2022,Los Angeles Angels,108,Baltimore Orioles,110,3,5,0,Baltimore Orioles,Los Angeles Angels,Reid Detmers,Bruce Zimmermann,Angel Stadium
663394,2022-04-22,2022,Arizona Diamondbacks,109,New York Mets,121,5,6,0,New York Mets,Arizona Diamondbacks,Zac Gallen,David Peterson,Chase Field
662230,2022-04-22,2022,San Diego Padres,135,Los Angeles Dodgers,119,1,6,0,Los Angeles Dodgers,San Diego Padres,Nick Martinez,Julio Urías,Petco Park
662175,2022-04-22,2022,Seattle Mariners,136,Kansas City Royals,118,4,1,1,Seattle Mariners,Kansas City Royals,Chris Flexen,Brad Keller,T-Mobile Park
662390,2022-04-22,2022,Oakland Athletics,133,Texas Rangers,140,1,8,0,Texas Rangers,Oakland Athletics,Adam Oller,Glenn Otto Jr.,Oakland Coliseum
662549,2022-04-23,2022,Washington Nationals,120,San Francisco Giants,137,2,5,0,San Francisco Giants,Washington Nationals,Aaron Sanchez,Alex Wood,Nationals Park
661310,2022-04-23,2022,New York Yankees,147,Cleveland Guardians,114,5,4,1,New York Yankees,Cleveland Guardians,Nestor Cortes,Cal Quantrill,Yankee Stadium
662848,2022-04-23,2022,Detroit Tigers,116,Colorado Rockies,115,13,0,1,Detroit Tigers,Colorado Rockies,Tarik Skubal,Antonio Senzatela,Comerica Park
662849,2022-04-23,2022,Detroit Tigers,116,Colorado Rockies,115,2,3,0,Colorado Rockies,Detroit Tigers,Beau Brieske,Austin Gomber,Comerica Park
663144,2022-04-23,2022,Chicago Cubs,112,Pittsburgh Pirates,134,21,0,1,Chicago Cubs,Pittsburgh Pirates,Kyle Hendricks,Zach Thompson,Wrigley Field
661752,2022-04-23,2022,Minnesota Twins,142,Chicago White Sox,145,9,2,1,Minnesota Twins,Chicago White Sox,Dylan Bundy,Vince Velasquez,Target Field
661620,2022-04-23,2022,Philadelphia Phillies,143,Milwaukee Brewers,158,3,5,0,Milwaukee Brewers,Philadelphia Phillies,Zack Wheeler,Adrian Houser,Citizens Bank Park
662389,2022-04-23,2022,Oakland Athletics,133,Texas Rangers,140,0,2,0,Texas Rangers,Oakland Athletics,Frankie Montas,Martín Pérez,Oakland Coliseum
663100,2022-04-23,2022,Cincinnati Reds,113,St. Louis Cardinals,138,0,5,0,St. Louis Cardinals,Cincinnati Reds,Tyler Mahle,Dakota Hudson,Great American Ball Park
662875,2022-04-23,2022,Houston Astros,117,Toronto Blue Jays,141,2,3,0,Toronto Blue Jays,Houston Astros,José Urquidy,Alek Manoah,Minute Maid Park
661941,2022-04-23,2022,Tampa Bay Rays,139,Boston Red Sox,111,3,2,1,Tampa Bay Rays,Boston Red Sox,J.P. Feyereisen,Garrett Whitlock,Tropicana Field
661568,2022-04-23,2022,Atlanta Braves,144,Miami Marlins,146,7,9,0,Miami Marlins,Atlanta Braves,Ian Anderson,Elieser Hernández,Truist Park
663384,2022-04-23,2022,Arizona Diamondbacks,109,New York Mets,121,5,2,1,Arizona Diamondbacks,New York Mets,Humberto Castellanos,Trevor Williams,Chase Field
662276,2022-04-23,2022,San Diego Padres,135,Los Angeles Dodgers,119,3,2,1,San Diego Padres,Los Angeles Dodgers,Yu Darvish,Tyler Anderson,Petco Park
661035,2022-04-23,2022,Los Angeles Angels,108,Baltimore Orioles,110,4,5,0,Baltimore Orioles,Los Angeles Angels,Noah Syndergaard,Spenser Watkins,Angel Stadium
662191,2022-04-23,2022,Seattle Mariners,136,Kansas City Royals,118,13,7,1,Seattle Mariners,Kansas City Royals,Matt Brash,Kris Bubic,T-Mobile Park
662853,2022-04-24,2022,Detroit Tigers,116,Colorado Rockies,115,2,6,0,Colorado Rockies,Detroit Tigers,Tyler Alexander,Chad Kuhl,Comerica Park
661931,2022-04-24,2022,Tampa Bay Rays,139,Boston Red Sox,111,5,2,1,Tampa Bay Rays,Boston Red Sox,Shane McClanahan,Rich Hill,Tropicana Field
662539,2022-04-24,2022,Washington Nationals,120,San Francisco Giants,137,3,12,0,San Francisco Giants,Washington Nationals,Joan Adon,Logan Webb,Nationals Park
661590,2022-04-24,2022,Atlanta Braves,144,Miami Marlins,146,4,5,0,Miami Marlins,Atlanta Braves,Bryce Elder,Jesús Luzardo,Truist Park
661317,2022-04-24,2022,New York Yankees,147,Cleveland Guardians,114,10,2,1,New York Yankees,Cleveland Guardians,Gerrit Cole,Aaron Civale,Yankee Stadium
663111,2022-04-24,2022,Cincinnati Reds,113,St. Louis Cardinals,138,4,1,1,Cincinnati Reds,St. Louis Cardinals,Nick Lodolo,Adam Wainwright,Great American Ball Park
662921,2022-04-24,2022,Houston Astros,117,Toronto Blue Jays,141,8,7,1,Houston Astros,Toronto Blue Jays,Luis Garcia,Yusei Kikuchi,Minute Maid Park
661781,2022-04-24,2022,Minnesota Twins,142,Chicago White Sox,145,6,4,1,Minnesota Twins,Chicago White Sox,Chris Archer,Lucas Giolito,Target Field
663166,2022-04-24,2022,Chicago Cubs,112,Pittsburgh Pirates,134,3,4,0,Pittsburgh Pirates,Chicago Cubs,Justin Steele,JT Brubaker,Wrigley Field
661033,2022-04-24,2022,Los Angeles Angels,108,Baltimore Orioles,110,7,6,1,Los Angeles Angels,Baltimore Orioles,José Suarez,Chris Ellis,Angel Stadium
662388,2022-04-24,2022,Oakland Athletics,133,Texas Rangers,140,2,0,1,Oakland Athletics,Texas Rangers,Cole Irvin,Garrett Richards,Oakland Coliseum
663361,2022-04-24,2022,Arizona Diamondbacks,109,New York Mets,121,2,6,0,New York Mets,Arizona Diamondbacks,Madison Bumgarner,Tylor Megill,Chase Field
662274,2022-04-24,2022,San Diego Padres,135,Los Angeles Dodgers,119,2,10,0,Los Angeles Dodgers,San Diego Padres,Sean Manaea,Clayton Kershaw,Petco Park
662188,2022-04-24,2022,Seattle Mariners,136,Kansas City Royals,118,5,4,1,Seattle Mariners,Kansas City Royals,Robbie Ray,Carlos Hernández,T-Mobile Park
661640,2022-04-24,2022,Philadelphia Phillies,143,Milwaukee Brewers,158,0,1,0,Milwaukee Brewers,Philadelphia Phillies,Aaron Nola,Eric Lauer,Citizens Bank Park
661210,2022-04-25,2022,Milwaukee Brewers,158,San Francisco Giants,137,2,4,0,San Francisco Giants,Milwaukee Brewers,Corbin Burnes,Sam Long,American Family Field
661639,2022-04-25,2022,Philadelphia Phillies,143,Colorado Rockies,115,8,2,1,Philadelphia Phillies,Colorado Rockies,Kyle Gibson,Kyle Freeland,Citizens Bank Park
661760,2022-04-25,2022,Toronto Blue Jays,141,Boston Red Sox,111,6,2,1,Toronto Blue Jays,Boston Red Sox,José Berríos,Nathan Eovaldi,Rogers Centre
662008,2022-04-25,2022,St. Louis Cardinals,138,New York Mets,121,2,5,0,New York Mets,St. Louis Cardinals,Miles Mikolas,Max Scherzer,Busch Stadium
661979,2022-04-25,2022,Texas Rangers,140,Houston Astros,117,6,2,1,Texas Rangers,Houston Astros,Dane Dunning,Framber Valdez,Globe Life Field
661034,2022-04-25,2022,Los Angeles Angels,108,Cleveland Guardians,114,3,0,1,Los Angeles Angels,Cleveland Guardians,Michael Lorenzen,Shane Bieber,Angel Stadium
663382,2022-04-25,2022,Arizona Diamondbacks,109,Los Angeles Dodgers,119,0,4,0,Los Angeles Dodgers,Arizona Diamondbacks,Merrill Kelly,Walker Buehler,Chase Field
662297,2022-04-26,2022,Pittsburgh Pirates,134,Milwaukee Brewers,158,8,12,0,Milwaukee Brewers,Pittsburgh Pirates,Mitch Keller,Brandon Woodruff,PNC Park
663079,2022-04-26,2022,Cincinnati Reds,113,San Diego Padres,135,6,9,0,San Diego Padres,Cincinnati Reds,Reiver Sanmartin,Joe Musgrove,Great American Ball Park
661929,2022-04-26,2022,Tampa Bay Rays,139,Seattle Mariners,136,4,8,0,Seattle Mariners,Tampa Bay Rays,Matt Wisler,Logan Gilbert,Tropicana Field
661567,2022-04-26,2022,Philadelphia Phillies,143,Colorado Rockies,115,10,3,1,Philadelphia Phillies,Colorado Rockies,Zach Eflin,Germán Márquez,Citizens Bank Park
662540,2022-04-26,2022,Washington Nationals,120,Miami Marlins,146,2,5,0,Miami Marlins,Washington Nationals,Josiah Gray,Sandy Alcantara,Nationals Park
661309,2022-04-26,2022,New York Yankees,147,Baltimore Orioles,110,12,8,1,New York Yankees,Baltimore Orioles,Luis Severino,Jordan Lyles,Yankee Stadium
661758,2022-04-26,2022,Toronto Blue Jays,141,Boston Red Sox,111,6,5,1,Toronto Blue Jays,Boston Red Sox,Kevin Gausman,Nick Pivetta,Rogers Centre
661536,2022-04-26,2022,Chicago White Sox,145,Kansas City Royals,118,0,6,0,Kansas City Royals,Chicago White Sox,Dallas Keuchel,Daniel Lynch IV,Guaranteed Rate Field
661589,2022-04-26,2022,Atlanta Braves,144,Chicago Cubs,112,3,1,1,Atlanta Braves,Chicago Cubs,Max Fried,Marcus Stroman,Truist Park
661733,2022-04-26,2022,Minnesota Twins,142,Detroit Tigers,116,5,4,1,Minnesota Twins,Detroit Tigers,Chris Paddack,Eduardo Rodriguez,Target Field
662007,2022-04-26,2022,St. Louis Cardinals,138,New York Mets,121,0,3,0,New York Mets,St. Louis Cardinals,Jordan Hicks,Chris Bassitt,Busch Stadium
661980,2022-04-26,2022,Texas Rangers,140,Houston Astros,117,1,5,0,Houston Astros,Texas Rangers,Taylor Hearn,Jake Odorizzi,Globe Life Field
661032,2022-04-26,2022,Los Angeles Angels,108,Cleveland Guardians,114,4,1,1,Los Angeles Angels,Cleveland Guardians,Patrick Sandoval,Triston McKenzie,Angel Stadium
663383,2022-04-26,2022,Arizona Diamondbacks,109,Los Angeles Dodgers,119,5,3,1,Arizona Diamondbacks,Los Angeles Dodgers,Zach Davies,Tony Gonsolin,Chase Field
662086,2022-04-26,2022,San Francisco Giants,137,Oakland Athletics,133,8,2,1,San Francisco Giants,Oakland Athletics,Carlos Rodón,Daulton Jefferies,Oracle Park
662048,2022-04-27,2022,St. Louis Cardinals,138,New York Mets,121,10,5,1,St. Louis Cardinals,New York Mets,Steven Matz,Carlos Carrasco,Busch Stadium
661533,2022-04-27,2022,Chicago White Sox,145,Kansas City Royals,118,7,3,1,Chicago White Sox,Kansas City Royals,Dylan Cease,Zack Greinke,Guaranteed Rate Field
663393,2022-04-27,2022,Arizona Diamondbacks,109,Los Angeles Dodgers,119,3,1,1,Arizona Diamondbacks,Los Angeles Dodgers,Zac Gallen,Julio Urías,Chase Field
662289,2022-04-27,2022,Pittsburgh Pirates,134,Milwaukee Brewers,158,1,3,0,Milwaukee Brewers,Pittsburgh Pirates,Dillon Peters,Aaron Ashby,PNC Park
663148,2022-04-27,2022,Cincinnati Reds,113,San Diego Padres,135,5,8,0,San Diego Padres,Cincinnati Reds,Vladimir Gutierrez,MacKenzie Gore,Great American Ball Park
661909,2022-04-27,2022,Tampa Bay Rays,139,Seattle Mariners,136,3,2,1,Tampa Bay Rays,Seattle Mariners,Drew Rasmussen,Marco Gonzales,Tropicana Field
661638,2022-04-27,2022,Philadelphia Phillies,143,Colorado Rockies,115,7,3,1,Philadelphia Phillies,Colorado Rockies,Ranger Suárez,Ryan Feltner,Citizens Bank Park
662546,2022-04-27,2022,Washington Nationals,120,Miami Marlins,146,1,2,0,Miami Marlins,Washington Nationals,Erick Fedde,Pablo López,Nationals Park
661306,2022-04-27,2022,New York Yankees,147,Baltimore Orioles,110,5,2,1,New York Yankees,Baltimore Orioles,Jordan Montgomery,Tyler Wells,Yankee Stadium
661757,2022-04-27,2022,Toronto Blue Jays,141,Boston Red Sox,111,1,7,0,Boston Red Sox,Toronto Blue Jays,Ross Stripling,Michael Wacha,Rogers Centre
661552,2022-04-27,2022,Atlanta Braves,144,Chicago Cubs,112,3,6,0,Chicago Cubs,Atlanta Braves,Charlie Morton,Mark Leiter Jr.,Truist Park
661739,2022-04-27,2022,Minnesota Twins,142,Detroit Tigers,116,5,0,1,Minnesota Twins,Detroit Tigers,Joe Ryan,Michael Pineda,Target Field
661964,2022-04-27,2022,Texas Rangers,140,Houston Astros,117,3,4,0,Houston Astros,Texas Rangers,Glenn Otto Jr.,Cristian Javier,Globe Life Field
663439,2022-04-27,2022,Los Angeles Angels,108,Cleveland Guardians,114,9,5,1,Los Angeles Angels,Cleveland Guardians,Shohei Ohtani,Zach Plesac,Angel Stadium
662066,2022-04-27,2022,San Francisco Giants,137,Oakland Athletics,133,0,1,0,Oakland Athletics,San Francisco Giants,Sam Long,Paul Blackburn,Oracle Park
663078,2022-04-28,2022,Cincinnati Reds,113,San Diego Padres,135,5,7,0,San Diego Padres,Cincinnati Reds,Tyler Mahle,Nick Martinez,Great American Ball Park
662295,2022-04-28,2022,Pittsburgh Pirates,134,Milwaukee Brewers,158,2,3,0,Milwaukee Brewers,Pittsburgh Pirates,Jose Quintana,Freddy Peralta,PNC Park
661641,2022-04-28,2022,Philadelphia Phillies,143,Colorado Rockies,115,7,1,1,Philadelphia Phillies,Colorado Rockies,Zack Wheeler,Austin Gomber,Citizens Bank Park
662538,2022-04-28,2022,Washington Nationals,120,Miami Marlins,146,2,3,0,Miami Marlins,Washington Nationals,Patrick Corbin,Trevor Rogers,Nationals Park
661305,2022-04-28,2022,New York Yankees,147,Baltimore Orioles,110,10,5,1,New York Yankees,Baltimore Orioles,Jameson Taillon,Bruce Zimmermann,Yankee Stadium
661908,2022-04-28,2022,Tampa Bay Rays,139,Seattle Mariners,136,2,1,1,Tampa Bay Rays,Seattle Mariners,Jeffrey Springs,Chris Flexen,Tropicana Field
661729,2022-04-28,2022,Minnesota Twins,142,Detroit Tigers,116,7,1,1,Minnesota Twins,Detroit Tigers,Bailey Ober,Tarik Skubal,Target Field
661912,2022-04-28,2022,Texas Rangers,140,Houston Astros,117,2,3,0,Houston Astros,Texas Rangers,Martín Pérez,Justin Verlander,Globe Life Field
661532,2022-04-28,2022,Chicago White Sox,145,Kansas City Royals,118,2,5,0,Kansas City Royals,Chicago White Sox,Michael Kopech,Brad Keller,Guaranteed Rate Field
661827,2022-04-28,2022,Toronto Blue Jays,141,Boston Red Sox,111,1,0,1,Toronto Blue Jays,Boston Red Sox,Alek Manoah,Garrett Whitlock,Rogers Centre
663432,2022-04-28,2022,Los Angeles Angels,108,Cleveland Guardians,114,4,1,1,Los Angeles Angels,Cleveland Guardians,Reid Detmers,Cal Quantrill,Angel Stadium
661551,2022-04-28,2022,Atlanta Braves,144,Chicago Cubs,112,5,1,1,Atlanta Braves,Chicago Cubs,Kyle Wright,Drew Smyly,Truist Park
662047,2022-04-28,2022,St. Louis Cardinals,138,Arizona Diamondbacks,109,8,3,1,St. Louis Cardinals,Arizona Diamondbacks,Dakota Hudson,Humberto Castellanos,Busch Stadium
662296,2022-04-29,2022,Pittsburgh Pirates,134,San Diego Padres,135,3,7,0,San Diego Padres,Pittsburgh Pirates,Zach Thompson,Yu Darvish,PNC Park
661390,2022-04-29,2022,Miami Marlins,146,Seattle Mariners,136,8,6,1,Miami Marlins,Seattle Mariners,Elieser Hernández,Matt Brash,loanDepot park
663337,2022-04-29,2022,Baltimore Orioles,110,Boston Red Sox,111,1,3,0,Boston Red Sox,Baltimore Orioles,Kyle Bradish,Rich Hill,Oriole Park at Camden Yards
661826,2022-04-29,2022,Toronto Blue Jays,141,Houston Astros,117,7,11,0,Houston Astros,Toronto Blue Jays,Yusei Kikuchi,José Urquidy,Rogers Centre
661907,2022-04-29,2022,Tampa Bay Rays,139,Minnesota Twins,142,6,1,1,Tampa Bay Rays,Minnesota Twins,Corey Kluber,Dylan Bundy,Tropicana Field
662592,2022-04-29,2022,New York Mets,121,Philadelphia Phillies,143,3,0,1,New York Mets,Philadelphia Phillies,Tylor Megill,Aaron Nola,Citi Field
661535,2022-04-29,2022,Chicago White Sox,145,Los Angeles Angels,108,1,5,0,Los Angeles Angels,Chicago White Sox,Lucas Giolito,Jimmy Herget,Guaranteed Rate Field
661911,2022-04-29,2022,Texas Rangers,140,Atlanta Braves,144,3,6,0,Atlanta Braves,Texas Rangers,Garrett Richards,Ian Anderson,Globe Life Field
661209,2022-04-29,2022,Milwaukee Brewers,158,Chicago Cubs,112,11,1,1,Milwaukee Brewers,Chicago Cubs,Adrian Houser,Kyle Hendricks,American Family Field
662037,2022-04-29,2022,St. Louis Cardinals,138,Arizona Diamondbacks,109,2,6,0,Arizona Diamondbacks,St. Louis Cardinals,Adam Wainwright,Madison Bumgarner,Busch Stadium
663009,2022-04-29,2022,Colorado Rockies,115,Cincinnati Reds,113,10,4,1,Colorado Rockies,Cincinnati Reds,Antonio Senzatela,Hunter Greene,Coors Field
662405,2022-04-29,2022,Oakland Athletics,133,Cleveland Guardians,114,8,9,0,Cleveland Guardians,Oakland Athletics,Frankie Montas,Aaron Civale,Oakland Coliseum
662699,2022-04-29,2022,Los Angeles Dodgers,119,Detroit Tigers,116,5,1,1,Los Angeles Dodgers,Detroit Tigers,Tyler Anderson,Tyler Alexander,Dodger Stadium
662081,2022-04-29,2022,San Francisco Giants,137,Washington Nationals,120,4,14,0,Washington Nationals,San Francisco Giants,Alex Wood,Aaron Sanchez,Oracle Park
